run_id,arm,model,config,budget,sigma,seed_index,batch,config_recovered,power_at_open,fingerprint,worker,n_evaluated,n_tool_use,n_refused,graded,status,submitted_sr_is,sr_deflated,critical_value,p_value,stated_mean,stated_sd,oos,considered,n_status_calls,status_positions,last_cleared,submitted,usage_missing,models_seen,non_mcp_tools,rate_limit_rejected,input_tokens,output_tokens,cache_read,cache_creation,thinking_tokens,cost_usd,wall_seconds
"""s3_T5000_sonnet_gate_566""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,566,"""b4""",false,0.4552324266380241,"""62ea4bfa9d02d603""",0,76,80,1,true,"""PASS""",1.0442420707911555,0.2205591939642496,1.0252704931854644,0.037396260373962605,0.6,0.35,0.5680435793406169,3,1,[0.9625],true,true,false,"[""claude-sonnet-5""]",[],false,18,7908,68818,13211,0,0.1457236,372.0110547542572
"""s3_T5000_sonnet_control_567""","""control""","""claude-sonnet-5""","""s3""",null,194.40679000487614,567,"""b4""",false,0.4459549674007579,"""62ea4bfa9d02d603""",1,80,81,0,true,"""PASS""",1.1843555404261619,0.35913155884896786,1.030536997964654,0.0030996900309969004,0.7,0.4,1.481017252987057,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,7910,49566,13025,0,0.1411412,89.69438123703003
"""s3_T5000_sonnet_gate_568""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,568,"""b4""",false,0.4624027203970068,"""62ea4bfa9d02d603""",1,70,74,1,true,"""PASS""",1.1752484889071964,0.3518187319963859,1.021209793834689,0.0025997400259974,0.7,0.35,0.7761806916354833,2,1,[0.9864864864864865],true,true,false,"[""claude-sonnet-5""]",[],false,16,7148,52999,12046,0,0.1302958,78.65751123428345
"""s3_T5000_sonnet_control_569""","""control""","""claude-sonnet-5""","""s3""",null,194.40679000487614,569,"""b4""",false,0.4569307582037052,"""62ea4bfa9d02d603""",2,87,89,1,true,"""PASS""",1.4301358771714912,0.6072662306632801,1.0243079930984107,9.999000099990002e-05,0.9,0.4,0.8400586831695774,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,8584,53527,14040,0,0.15273340000000002,109.39351725578308
"""s3_T5000_sonnet_gate_570""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,570,"""b4""",false,0.4594627166853114,"""62ea4bfa9d02d603""",2,66,69,0,true,"""PASS""",1.0744519387902525,0.25054881756330105,1.022873871456677,0.020897910208979104,0.6,0.3,0.683641028502635,3,1,[0.9855072463768116],true,true,false,"[""claude-sonnet-5""]",[],false,16,6511,49595,11125,0,0.11956099999999999,90.62100887298584
"""s3_T5000_sonnet_control_571""","""control""","""claude-sonnet-5""","""s3""",null,194.40679000487614,571,"""b4""",false,0.46240934848945303,"""62ea4bfa9d02d603""",3,129,135,5,true,"""PASS""",1.0708205915215967,0.2473164659803908,1.0212060436022001,0.022097790220977902,0.5,0.35,0.927756391489061,5,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,26,13565,158056,21633,0,0.25384520000000005,177.4250681400299
"""s3_T5000_sonnet_gate_572""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,572,"""b4""",false,0.46703963509617397,"""62ea4bfa9d02d603""",3,210,224,9,true,"""FAIL""",0.835270865426043,0.013857583364002446,1.0185875699415425,0.43495650434956507,0.35,0.35,0.15207221122414974,5,3,"[0.3392857142857143, 0.5446428571428571, 0.9955357142857143]",false,true,false,"[""claude-sonnet-5""]",[],false,40,22006,321674,34806,0,0.42369880000000004,198.50136804580688
"""s3_T5000_sonnet_control_573""","""control""","""claude-sonnet-5""","""s3""",null,194.40679000487614,573,"""b4""",false,0.46189463505873973,"""62ea4bfa9d02d603""",0,78,79,0,true,"""PASS""",1.0841419340347407,0.26135564960553503,1.0214972906098538,0.015998400159984,0.6,0.35,0.33297331706674366,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,7553,49321,12641,0,0.13598619999999997,84.11401700973511
"""s3_T5000_sonnet_gate_574""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,574,"""b4""",false,0.4565961609353893,"""62ea4bfa9d02d603""",0,61,64,0,true,"""PASS""",1.066268106107544,0.24281361501770637,1.0244975844958533,0.024297570242975703,0.65,0.35,-0.0454629033256704,1,1,[0.90625],true,true,false,"[""claude-sonnet-5""]",[],false,18,6452,53085,10820,0,0.118453,85.23869895935059
"""s3_T5000_sonnet_control_575""","""control""","""claude-sonnet-5""","""s3""",null,194.40679000487614,575,"""b4""",false,0.4649890312467301,"""62ea4bfa9d02d603""",1,70,72,1,true,"""PASS""",1.1568014431817175,0.33357274119034463,1.0197468746344904,0.0032996700329967,0.75,0.35,0.40012511661032635,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,6896,37925,11620,0,0.123049,80.40312814712524
"""s3_T5000_sonnet_gate_576""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,576,"""b4""",false,0.4661581223227844,"""62ea4bfa9d02d603""",1,178,183,1,true,"""FAIL""",0.8521327281209933,0.02916471790343622,1.0190858689655493,0.38096190380961903,0.45,0.35,0.3571173699443374,2,2,"[0.6721311475409836, 0.994535519125683]",false,true,false,"[""claude-sonnet-5""]",[],false,40,18476,316117,29066,0,0.3643274,173.76542806625366
"""s3_T5000_sonnet_control_577""","""control""","""claude-sonnet-5""","""s3""",null,194.40679000487614,577,"""b4""",false,0.4583570087538973,"""62ea4bfa9d02d603""",2,64,66,1,true,"""PASS""",1.1714372509217195,0.34811453469538534,1.023500035301338,0.0032996700329967,0.75,0.35,0.2549435480569187,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,6557,40531,10976,0,0.1176082,85.46324300765991
"""s3_T5000_sonnet_gate_578""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,578,"""b4""",false,0.4625721310357518,"""62ea4bfa9d02d603""",2,142,149,3,true,"""FAIL""",0.9552935008546187,0.13361926920221623,1.0211139416694106,0.12638736126387362,0.5,0.35,0.22260679925944615,3,2,"[0.4697986577181208, 0.8456375838926175]",false,true,false,"[""claude-sonnet-5""]",[],false,36,15002,224583,23862,0,0.2904566,160.91673612594604
"""s3_T5000_sonnet_control_579""","""control""","""claude-sonnet-5""","""s3""",null,194.40679000487614,579,"""b4""",false,0.4735186625693967,"""62ea4bfa9d02d603""",3,80,81,0,true,"""PASS""",1.1146419449013705,0.29430250883625186,1.0149277667980614,0.0081991800819918,0.6,0.35,0.500536669008459,3,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,8154,50092,13294,0,0.1447624,91.5674979686737
"""s3_T5000_sonnet_gate_580""","""gate""","""claude-sonnet-5""","""s3""",null,194.40679000487614,580,"""b4""",false,0.45902733186081035,"""62ea4bfa9d02d603""",3,130,137,4,true,"""PASS""",1.053461211070154,0.2300829049870562,1.0231204089850674,0.031796820317968204,0.55,0.35,0.508491603789814,0,1,[0.9781021897810219],true,true,false,"[""claude-sonnet-5""]",[],false,26,13465,153740,21628,0,0.251962,134.38671803474426
