run_id,arm,model,config,budget,sigma,seed_index,batch,config_recovered,power_at_open,fingerprint,worker,n_evaluated,n_tool_use,n_refused,graded,status,submitted_sr_is,sr_deflated,critical_value,p_value,stated_mean,stated_sd,oos,considered,n_status_calls,status_positions,last_cleared,submitted,usage_missing,models_seen,non_mcp_tools,rate_limit_rejected,input_tokens,output_tokens,cache_read,cache_creation,thinking_tokens,cost_usd,wall_seconds
"""s0_T5000_fable_gate_383""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,383,"""b3""",false,0.4646216047865178,"""3c0dca81a87d0a5c""",1,48,50,0,true,"""FAIL""",0.7572912769903255,-0.06367758319720884,1.0199546530705448,0.6956304369563043,0.05,0.3,-0.023583651622748957,2,1,[0.9],false,true,false,"[""claude-fable-5-1""]",[],false,10,4980,77434,8394,530,0.43633849999999996,138.3935170173645
"""s0_T5000_sonnet_pushed_384""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,384,"""b3""",false,0.45680562146034387,"""3c0dca81a87d0a5c""",0,105,106,0,true,"""FAIL""",0.7755531182106941,-0.04886409552261506,1.0243788967553993,0.6492350764923508,0.35,0.35,0.24976869361413712,4,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,10452,140486,19362,0,0.2100932,157.69136571884155
"""s0_T5000_fable_pushed_385""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,385,"""b3""",false,0.4629925806927075,"""3c0dca81a87d0a5c""",1,44,45,0,true,"""FAIL""",0.5596147633984311,-0.26232970066991035,1.0208760687406424,0.9938006199380062,0.05,0.3,-0.7644206710239573,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,4448,90317,8867,456,0.42243925,135.77732682228088
"""s0_T5000_sonnet_control_386""","""control""","""claude-sonnet-5""","""s0""",null,1.0,386,"""b3""",false,0.45960725677172615,"""3c0dca81a87d0a5c""",2,70,71,0,true,"""FAIL""",0.946757212879766,0.12422324734231505,1.0227920314445704,0.14188581141885812,0.45,0.3,-0.5107812437253839,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,7195,103030,11709,0,0.139416,110.42295503616333
"""s0_T5000_fable_control_387""","""control""","""claude-fable-5-1""","""s0""",null,1.0,387,"""b3""",false,0.4734725731916119,"""3c0dca81a87d0a5c""",3,44,45,0,true,"""FAIL""",0.7201148779935183,-0.101567861334934,1.014953786141385,0.8101189881011899,0.05,0.35,0.1320961057580375,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,4662,58308,7849,635,0.404737,121.33437490463257
"""s0_T5000_sonnet_gate_388""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,388,"""b3""",false,0.47131715646433114,"""3c0dca81a87d0a5c""",2,107,113,1,true,"""FAIL""",0.8964774303348049,0.07523206295091922,1.0161708371622251,0.24567543245675433,0.45,0.35,-0.12241910316093135,5,3,"[0.7168141592920354, 0.9292035398230089, 0.9911504424778761]",false,true,false,"[""claude-sonnet-5""]",[],false,28,11727,298190,18378,0,0.25047600000000003,166.08023309707642
"""s0_T5000_fable_gate_389""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,389,"""b3""",false,0.4654299593076802,"""3c0dca81a87d0a5c""",3,48,50,0,true,"""FAIL""",0.8278900490932193,0.0045565375858013235,1.0194975535557294,0.46165383461653836,0.05,0.3,0.4492584907863874,0,1,[0.82],false,true,false,"[""claude-fable-5-1""]",[],false,10,5605,76588,8919,1091,0.47787699999999994,139.03675818443298
"""s0_T5000_sonnet_pushed_390""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,390,"""b3""",false,0.46221263026750786,"""3c0dca81a87d0a5c""",2,123,127,3,true,"""FAIL""",0.550277822774045,-0.2717982494429816,1.0213173510052758,0.997000299970003,0.15,0.35,-0.06023635416465974,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,18,12129,208219,22654,0,0.25358580000000003,175.51881408691406
"""s0_T5000_fable_pushed_391""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,391,"""b3""",false,0.46277175462636955,"""3c0dca81a87d0a5c""",3,43,44,0,true,"""FAIL""",0.6670547892520364,-0.15527422142393588,1.0210010000111565,0.918008199180082,0.05,0.3,-0.05822606541629938,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,5373,90170,9701,1462,0.4853325,140.07407593727112
"""s0_T5000_sonnet_control_392""","""control""","""claude-sonnet-5""","""s0""",null,1.0,392,"""b3""",false,0.4653344612330395,"""3c0dca81a87d0a5c""",0,67,69,1,true,"""FAIL""",0.7099966156182552,-0.10997821150087406,1.0195515505286863,0.8278172182781722,0.4,0.2,-0.3189630749069615,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,7030,101135,11402,0,0.136159,140.50553393363953
"""s0_T5000_fable_control_393""","""control""","""claude-fable-5-1""","""s0""",null,1.0,393,"""b3""",false,0.46107595626947095,"""3c0dca81a87d0a5c""",1,43,44,0,true,"""FAIL""",0.6123077352427069,-0.212393559985126,1.0219606089005764,0.9778022197780222,0.03,0.35,-0.16051586189305014,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5018,58742,8201,1130,0.4296855,119.91357398033142
"""s0_T5000_sonnet_gate_394""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,394,"""b3""",false,0.46036963960465604,"""3c0dca81a87d0a5c""",0,121,124,1,true,"""FAIL""",0.609028756908676,-0.2153795841688393,1.0223604125790804,0.9837016298370163,0.3,0.25,-0.09347086417221581,1,1,[0.6209677419354839],false,true,false,"[""claude-sonnet-5""]",[],false,20,12267,217267,19335,0,0.24350339999999998,180.97358632087708
"""s0_T5000_fable_gate_395""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,395,"""b3""",false,0.46356838689463226,"""3c0dca81a87d0a5c""",1,46,48,0,true,"""FAIL""",0.650052303548963,-0.1707420822081387,1.020550339434531,0.9384061593840616,0.05,0.4,0.5626004590641661,1,1,[0.8541666666666666],false,true,false,"[""claude-fable-5-1""]",[],false,10,5007,76347,8240,682,0.43433675000000005,666.0478060245514
"""s0_T5000_sonnet_pushed_396""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,396,"""b3""",false,0.45622008883743936,"""3c0dca81a87d0a5c""",0,91,93,1,true,"""FAIL""",0.9365649463793928,0.11454691682847695,1.0247106974175988,0.1583841615838416,0.35,0.35,-0.08427463443095598,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,9090,110126,16961,0,0.1807932,158.87347888946533
"""s0_T5000_fable_pushed_397""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,397,"""b3""",false,0.45561914035437806,"""3c0dca81a87d0a5c""",1,48,49,0,true,"""FAIL""",0.9002712726848991,0.07820497583773967,1.025051289735551,0.2385761423857614,0.2,0.3,0.15391032448611325,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,14,5893,110479,10641,1565,0.5352297500000001,141.69488215446472
"""s0_T5000_sonnet_control_398""","""control""","""claude-sonnet-5""","""s0""",null,1.0,398,"""b3""",false,0.4558068961016971,"""3c0dca81a87d0a5c""",2,72,74,1,true,"""FAIL""",0.7295839071165772,-0.09419527303850816,1.0249448715327238,0.7882211778822118,0.4,0.3,-0.0162801698118197,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,12,7486,103588,12229,0,0.1445176,152.69502019882202
"""s0_T5000_fable_control_399""","""control""","""claude-fable-5-1""","""s0""",null,1.0,399,"""b3""",false,0.46561812688871324,"""3c0dca81a87d0a5c""",3,46,47,0,true,"""FAIL""",0.8375878298614412,0.015382087069880535,1.019391162243462,0.4296570342965703,0.62,0.4,-0.49425283738540743,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,5259,77629,8440,1021,0.45125724999999994,147.88051199913025
"""s0_T5000_sonnet_gate_400""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,400,"""b3""",false,0.4613405028983774,"""3c0dca81a87d0a5c""",2,135,141,2,true,"""FAIL""",0.6162942854001335,-0.2043032996075137,1.0218108828131316,0.9717028297170283,0.35,0.25,0.4419577894583473,4,2,"[0.46808510638297873, 0.9929078014184397]",false,true,false,"[""claude-sonnet-5""]",[],false,28,14426,304342,22470,0,0.2950644,205.68906998634338
"""s0_T5000_fable_gate_401""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,401,"""b3""",false,0.46023542627244024,"""3c0dca81a87d0a5c""",3,48,50,0,true,"""FAIL""",0.6248583483773221,-0.19928369742360308,1.0224363906945053,0.9685031496850315,0.2,0.35,-0.11637437424658481,0,1,[0.82],false,true,false,"[""claude-fable-5-1""]",[],false,10,6359,59755,18863,1819,0.7102487499999999,149.81265091896057
"""s0_T5000_sonnet_pushed_402""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,402,"""b3""",false,0.46372677347217467,"""3c0dca81a87d0a5c""",2,106,107,0,true,"""FAIL""",0.8765010541186165,0.052998684597247325,1.0204607489201158,0.30686931306869314,0.35,0.35,-0.013624481094030848,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,10510,165605,19495,0,0.216233,189.79572415351868
"""s0_T5000_fable_pushed_403""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,403,"""b3""",false,0.46112722653998833,"""3c0dca81a87d0a5c""",3,51,52,0,true,"""FAIL""",0.8435724120644247,0.021805535193712644,1.0219315905835753,0.40645935406459355,0.2,0.35,-0.005777301097911513,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,14,6970,111250,11607,2063,0.6085925,153.63156032562256
"""s0_T5000_sonnet_control_404""","""control""","""claude-sonnet-5""","""s0""",null,1.0,404,"""b3""",false,0.4601793481146711,"""3c0dca81a87d0a5c""",0,106,107,0,true,"""FAIL""",0.773143288346007,-0.05070330031754178,1.0224681372771114,0.6536346365363463,0.45,0.25,0.10822286978768092,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,10640,156323,16895,0,0.20527659999999998,180.72496891021729
"""s0_T5000_fable_control_405""","""control""","""claude-fable-5-1""","""s0""",null,1.0,405,"""b3""",false,0.46818718074156823,"""3c0dca81a87d0a5c""",1,44,45,0,true,"""PASS""",1.1373603387284394,0.3157935885862593,1.017939025142963,0.005099490050994901,0.75,0.4,-0.5446261291597694,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,4586,42678,16814,474,0.5763295,131.08770895004272
"""s0_T5000_sonnet_gate_406""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,406,"""b3""",false,0.45943485971249237,"""3c0dca81a87d0a5c""",0,150,155,3,true,"""FAIL""",0.7404431563464885,-0.08318160343319025,1.0228896446957902,0.7588241175882412,0.25,0.35,-0.4753127137229182,1,1,[0.7483870967741936],false,true,false,"[""claude-sonnet-5""]",[],false,28,15400,323683,24223,0,0.31568460000000004,211.37607884407043
"""s0_T5000_fable_gate_407""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,407,"""b3""",false,0.46030106821467065,"""3c0dca81a87d0a5c""",1,46,48,0,true,"""FAIL""",0.9032672057010197,0.07997351171984535,1.0223992304965153,0.23667633236676333,0.12,0.3,0.01014735074233312,0,1,[0.9375],false,true,false,"[""claude-fable-5-1""]",[],false,10,5316,77756,8534,941,0.456019,143.0020570755005
"""s0_T5000_sonnet_pushed_408""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,408,"""b3""",false,0.4620927379472939,"""3c0dca81a87d0a5c""",0,116,118,1,true,"""FAIL""",0.8529922485419276,0.032147274906371925,1.0213851912233132,0.36626337366263373,0.25,0.35,-0.4095733921684176,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,18,11823,202380,21630,0,0.24526200000000004,189.75101613998413
"""s0_T5000_fable_pushed_409""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,409,"""b3""",false,0.4538643469886379,"""3c0dca81a87d0a5c""",1,48,49,0,true,"""FAIL""",0.6838814142870128,-0.14000207108412355,1.0260461651362196,0.892010798920108,0.05,0.3,-0.3794159634518974,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,14,4961,110430,9625,537,0.46829750000000003,132.76355504989624
"""s0_T5000_sonnet_control_410""","""control""","""claude-sonnet-5""","""s0""",null,1.0,410,"""b3""",false,0.4608567605116673,"""3c0dca81a87d0a5c""",2,107,115,7,true,"""FAIL""",0.7610171178269652,-0.06142801938675002,1.022084675029887,0.688931106889311,0.35,0.3,-0.2437118253636605,0,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,11568,163277,18344,0,0.22174340000000003,157.74795007705688
"""s0_T5000_fable_control_411""","""control""","""claude-fable-5-1""","""s0""",null,1.0,411,"""b3""",false,0.4552873852898132,"""3c0dca81a87d0a5c""",3,46,47,0,true,"""FAIL""",0.7527364715228765,-0.06793619247012483,1.0252393391546246,0.7047295270472953,0.05,0.35,-0.02368881736397252,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5279,58335,8546,1066,0.44953374999999995,144.8453369140625
"""s0_T5000_sonnet_gate_412""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,412,"""b3""",false,0.4586439763002569,"""3c0dca81a87d0a5c""",2,92,98,2,true,"""FAIL""",0.7988422922770819,-0.02472019757128041,1.0233375078690439,0.5645435456454354,0.3,0.25,0.8063363429619678,3,2,"[0.7653061224489796, 0.9897959183673469]",false,true,false,"[""claude-sonnet-5""]",[],false,20,9511,190972,15560,0,0.1955844,142.66589498519897
"""s0_T5000_fable_gate_413""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,413,"""b3""",false,0.4610500181665209,"""3c0dca81a87d0a5c""",3,47,49,0,true,"""FAIL""",0.7147491241525502,-0.10799813670323022,1.0219752896743726,0.824017598240176,0.05,0.3,0.9982721681485752,0,1,[0.8979591836734694],false,true,false,"[""claude-fable-5-1""]",[],false,10,4959,77163,8306,573,0.43346074999999995,149.88657689094543
"""s0_T5000_sonnet_pushed_414""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,414,"""b3""",false,0.4613517036741321,"""3c0dca81a87d0a5c""",2,168,170,1,true,"""FAIL""",0.8647416898683467,0.04268671892752385,1.0218045436974368,0.33786621337866213,0.25,0.35,1.1011675413921083,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,20,16228,257741,29887,0,0.3334162,208.22050523757935
"""s0_T5000_fable_pushed_415""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,415,"""b3""",false,0.46499337713262767,"""3c0dca81a87d0a5c""",3,49,50,0,true,"""FAIL""",0.9620467302567954,0.13952835375905137,1.0197444171518943,0.1085891410858914,0.25,0.35,-0.7409371712083141,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,14,6466,111911,11180,1946,0.57501775,169.90240812301636
"""s0_T5000_sonnet_control_416""","""control""","""claude-sonnet-5""","""s0""",null,1.0,416,"""b3""",false,0.45514515775646,"""3c0dca81a87d0a5c""",0,143,144,0,true,"""FAIL""",0.6601055072874424,-0.16379932029700828,1.0253199636909693,0.9328067193280672,0.42,0.18,0.2907137145310657,3,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,14171,176700,22240,0,0.26604199999999995,181.91289806365967
"""s0_T5000_fable_control_417""","""control""","""claude-fable-5-1""","""s0""",null,1.0,417,"""b3""",false,0.4564577089736574,"""3c0dca81a87d0a5c""",1,44,45,0,true,"""FAIL""",0.8810333792250922,0.05788661001743989,1.02457604002274,0.2947705229477052,0.1,0.35,0.7894933440816797,3,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5882,38802,20202,1790,0.7079205000000001,110.01578521728516
"""s0_T5000_sonnet_gate_418""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,418,"""b3""",false,0.45361234589395,"""3c0dca81a87d0a5c""",0,108,112,1,true,"""FAIL""",0.6742534257105272,-0.14884794312228877,1.0261890779533462,0.9094090590940906,0.25,0.35,0.1980884561288834,3,1,[0.8035714285714286],false,true,false,"[""claude-sonnet-5""]",[],false,20,10756,195328,17377,0,0.2161736,178.52751302719116
"""s0_T5000_fable_gate_419""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,419,"""b3""",false,0.46114380207245226,"""3c0dca81a87d0a5c""",1,52,55,1,true,"""FAIL""",0.6948089359881071,-0.1268713410215505,1.0219222091225688,0.8713128687131287,0.25,0.4,0.40784193232083765,0,1,[0.8363636363636363],false,true,false,"[""claude-fable-5-1""]",[],false,14,6085,117816,9416,1017,0.5221639999999999,123.73330497741699
"""s0_T5000_sonnet_pushed_420""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,420,"""b3""",false,0.4650995357707695,"""3c0dca81a87d0a5c""",0,113,114,0,true,"""FAIL""",0.8271357431924485,0.004811171096289812,1.019684388005223,0.46725327467253275,0.45,0.35,0.2576590761515387,2,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,10975,148674,20408,0,0.22114479999999997,177.10153603553772
"""s0_T5000_fable_pushed_421""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,421,"""b3""",false,0.45676390299945974,"""3c0dca81a87d0a5c""",1,46,47,0,true,"""FAIL""",0.8207149037214301,-0.002485773561821447,1.0244025353672113,0.48795120487951205,0.15,0.3,0.6197238062365797,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,14,5555,107357,10081,1327,0.50634925,136.61858797073364
"""s0_T5000_sonnet_control_422""","""control""","""claude-sonnet-5""","""s0""",null,1.0,422,"""b3""",false,0.46236548635247116,"""3c0dca81a87d0a5c""",2,77,80,2,true,"""FAIL""",0.735880144969512,-0.08632579517055439,1.021230861291514,0.7701229877012299,0.45,0.25,-0.4573877039888634,1,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,16,7774,145291,12818,0,0.15810219999999997,139.73163294792175
"""s0_T5000_fable_control_423""","""control""","""claude-fable-5-1""","""s0""",null,1.0,423,"""b3""",false,0.45454943905344225,"""3c0dca81a87d0a5c""",3,48,49,0,true,"""FAIL""",0.8207448807806075,-0.0013667441060112306,1.0256576943512885,0.48035196480351966,0.2,0.35,0.2806566125977752,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,5820,58630,9121,1349,0.48815749999999997,156.27985405921936
"""s0_T5000_sonnet_gate_424""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,424,"""b3""",false,0.46208073582984927,"""3c0dca81a87d0a5c""",2,153,157,1,true,"""FAIL""",0.8248058643156011,0.0010930514939736513,1.021391982643458,0.4734526547345265,0.45,0.3,0.33988511809505007,3,1,[0.6560509554140127],false,true,false,"[""claude-sonnet-5""]",[],false,26,15552,302766,24446,0,0.3139092,210.08831214904785
"""s0_T5000_fable_gate_425""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,425,"""b3""",false,0.47265810900080174,"""3c0dca81a87d0a5c""",3,47,49,0,true,"""FAIL""",0.7940244116507639,-0.02758253400038202,1.0154136179640936,0.5783421657834217,0.05,0.3,0.3629042587771004,1,1,[0.9183673469387755],false,true,false,"[""claude-fable-5-1""]",[],false,10,5177,77382,8434,699,0.4469755,134.44178295135498
"""s0_T5000_sonnet_pushed_426""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,426,"""b3""",false,0.46472794235641995,"""3c0dca81a87d0a5c""",2,100,102,1,true,"""FAIL""",0.8444338784322788,0.021734408331740007,1.0198945177836456,0.40545945405459455,0.25,0.3,-0.29370107340779195,8,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,18,10483,191002,19168,0,0.2197384,132.97303009033203
"""s0_T5000_fable_pushed_427""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,427,"""b3""",false,0.4613782805508353,"""3c0dca81a87d0a5c""",3,43,44,0,true,"""FAIL""",0.9507613224835125,0.12763350908712645,1.0217895024965062,0.13998600139986,0.72,0.35,-0.14620766787460723,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,10,4786,74101,8834,639,0.43460525,118.31398296356201
"""s0_T5000_sonnet_control_428""","""control""","""claude-sonnet-5""","""s0""",null,1.0,428,"""b3""",false,0.4666885119757272,"""3c0dca81a87d0a5c""",0,139,143,3,true,"""FAIL""",0.7075713835567776,-0.11379462898443671,1.0187860407283578,0.8394160583941606,0.35,0.25,-0.3518207237766796,7,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,18,13922,200072,22042,0,0.2674384,1284.663367986679
"""s0_T5000_fable_control_429""","""control""","""claude-fable-5-1""","""s0""",null,1.0,429,"""b3""",false,0.455085783211595,"""3c0dca81a87d0a5c""",1,44,45,0,true,"""FAIL""",0.6933044875030502,-0.13104779105414588,1.0253536223089852,0.8712128787121288,0.05,0.3,-0.2875347071759933,1,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,8,4787,58291,7922,713,0.41244274999999997,139.9112892150879
"""s0_T5000_sonnet_gate_430""","""gate""","""claude-sonnet-5""","""s0""",null,1.0,430,"""b3""",false,0.4628372799323142,"""3c0dca81a87d0a5c""",0,246,257,6,true,"""FAIL""",0.831887556804534,0.010215011108222871,1.0209639287132473,0.44255574442555745,0.35,0.3,1.0937832503172409,12,3,"[0.4280155642023346, 0.7782101167315175, 0.9961089494163424]",false,true,false,"[""claude-sonnet-5""]",[],false,46,24540,695977,38699,0,0.5394834,268.73803901672363
"""s0_T5000_fable_gate_431""","""gate""","""claude-fable-5-1""","""s0""",null,1.0,431,"""b3""",false,0.4639635662396232,"""3c0dca81a87d0a5c""",1,43,45,0,true,"""FAIL""",0.9585649276759323,0.13539842658502643,1.020326814427322,0.12198780121987801,0.12,0.3,-0.37303282715443903,0,1,[0.9777777777777777],false,true,false,"[""claude-fable-5-1""]",[],false,8,5859,58438,8942,1775,0.48647949999999995,145.97458624839783
"""s0_T5000_sonnet_pushed_432""","""pushed""","""claude-sonnet-5""","""s0""",null,1.0,432,"""b3""",false,0.4657226354895517,"""3c0dca81a87d0a5c""",0,99,100,0,true,"""FAIL""",0.8102601953579207,-0.011290398880222985,1.0193320742029375,0.517948205179482,0.35,0.3,-1.0048704986106523,5,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,14,9924,140992,18418,0,0.2011384,161.3314597606659
"""s0_T5000_fable_pushed_433""","""pushed""","""claude-fable-5-1""","""s0""",null,1.0,433,"""b3""",false,0.46079447866157186,"""3c0dca81a87d0a5c""",1,49,50,0,true,"""FAIL""",0.8203031957116049,-0.0019882668641874046,1.0221199281614983,0.48995100489951005,0.05,0.35,0.24018658962459244,0,0,[],null,true,false,"[""claude-fable-5-1""]",[],false,12,4988,94452,9680,466,0.466733,150.43190789222717
"""s0_T5000_sonnet_control_434""","""control""","""claude-sonnet-5""","""s0""",null,1.0,434,"""b3""",false,0.4605195460393548,"""3c0dca81a87d0a5c""",2,158,161,2,true,"""FAIL""",0.7775132669961731,-0.04287843463585528,1.0222755536257049,0.6266373362663734,0.4,0.25,-0.517529616576015,6,0,[],null,true,false,"[""claude-sonnet-5""]",[],false,26,15890,310231,25127,0,0.3215062000000001,179.2829921245575
